CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
40374415,OMEN JAPANESE CUISINE,MANHATTAN,113,THOMPSON STREET,10012,2129258923,Japanese,8/15/2012,Violations were cited in the following area(s).,08B,Not Critical,22,B,8/15/2012,4/25/2016,Cycle Inspection / Re-inspection
41627949,ALGONQUIN HOTEL,MANHATTAN,59,WEST   44 STREET,10036,2128406800,American,7/12/2012,Violations were cited in the following area(s).,06E,Critical,12,A,7/12/2012,4/25/2016,Cycle Inspection / Initial Inspection
40823209,COMIC STRIP,MANHATTAN,1568,2 AVENUE,10028,2128619386,American,10/25/2012,Violations were cited in the following area(s).,08C,Not Critical,32,C,10/25/2012,4/25/2016,Cycle Inspection / Re-inspection
41092078,AQUAVIT,MANHATTAN,65,EAST   55 STREET,10022,2123077311,Scandinavian,6/27/2012,Violations were cited in the following area(s).,04N,Critical,13,A,6/27/2012,4/25/2016,Cycle Inspection / Re-inspection
41330376,JAKE'S SALOON,MANHATTAN,202,9 AVENUE,10011,2123665110,American,12/19/2012,Violations were cited in the following area(s).,10C,Not Critical,10,A,12/19/2012,4/25/2016,Cycle Inspection / Initial Inspection
41543893,SONNIER & CASTLE FOOD,MANHATTAN,532,WEST   46 STREET,10036,2129576481,Continental,5/11/2012,Violations were cited in the following area(s).,10H,Not Critical,12,A,5/11/2012,4/25/2016,Cycle Inspection / Re-inspection
41117050,28 NOODLES,MANHATTAN,417,3 AVENUE,10016,2126792888,Chinese,12/13/2012,Violations were cited in the following area(s).,04H,Critical,18,B,12/13/2012,4/25/2016,Cycle Inspection / Re-inspection
41586381,BOTTEGA FALAI,MANHATTAN,267,LAFAYETTE STREET,10012,2123343132,Caf̩/Coffee/Tea,10/5/2012,Violations were cited in the following area(s).,10F,Not Critical,9,A,10/5/2012,4/25/2016,Cycle Inspection / Re-inspection
41050171,CUBA,MANHATTAN,222,THOMPSON STREET,10012,2124207878,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/10/2012,Violations were cited in the following area(s).,05D,Critical,10,A,9/10/2012,4/25/2016,Cycle Inspection / Re-inspection
41578669,SARAVANA BHAVAN,MANHATTAN,413,AMSTERDAM AVENUE,10024,2127217755,Indian,7/23/2012,Violations were cited in the following area(s).,08A,Not Critical,10,A,7/23/2012,4/25/2016,Cycle Inspection / Re-inspection
40604688,PICHOLINE,MANHATTAN,35,WEST   64 STREET,10023,2127248585,French,12/5/2012,Violations were cited in the following area(s).,06E,Critical,10,A,12/5/2012,4/25/2016,Cycle Inspection / Re-inspection
40939686,KATRA,MANHATTAN,217,BOWERY,10002,2124733113,American,6/6/2012,Violations were cited in the following area(s).,10H,Not Critical,11,A,6/6/2012,4/25/2016,Cycle Inspection / Re-inspection
40985814,LORELEY RESTAURANT,MANHATTAN,7,RIVINGTON STREET,10002,2122537077,German,5/15/2012,Violations were cited in the following area(s).,10F,Not Critical,12,A,5/15/2012,4/25/2016,Cycle Inspection / Re-inspection
41061112,T & R PIZZA,MANHATTAN,411,AMSTERDAM AVENUE,10024,2127874093,Pizza,12/27/2012,Violations were cited in the following area(s).,06A,Critical,32,C,12/27/2012,4/25/2016,Cycle Inspection / Re-inspection
41678553,JESSIE'S EXPRESS CAFE,MANHATTAN,411,8 AVENUE,10001,2122551266,Sandwiches/Salads/Mixed Buffet,10/18/2012,Violations were cited in the following area(s).,04L,Critical,9,A,10/18/2012,4/25/2016,Pre-permit (Operational) / Re-inspection
40911114,SWAY LOUNGE,MANHATTAN,305,SPRING STREET,10013,2126205220,American,10/26/2012,Violations were cited in the following area(s).,04K,Critical,10,A,10/26/2012,4/25/2016,Cycle Inspection / Re-inspection
41245535,LENWICH,MANHATTAN,1269,1 AVENUE,10065,2122880852,Sandwiches/Salads/Mixed Buffet,10/10/2012,Violations were cited in the following area(s).,06C,Critical,12,A,10/10/2012,4/25/2016,Cycle Inspection / Re-inspection
40364518,7B BAR,MANHATTAN,108,AVENUE B,10009,2126776742,American,5/7/2012,Violations were cited in the following area(s).,08A,Not Critical,13,A,5/7/2012,4/25/2016,Cycle Inspection / Re-inspection
41535860,PESCATORE,MANHATTAN,955,2 AVENUE,10022,2127527151,Italian,8/30/2012,Violations were cited in the following area(s).,10B,Not Critical,10,A,8/30/2012,4/25/2016,Cycle Inspection / Re-inspection
41612074,MAGNOLIA BAKERY,MANHATTAN,1000,3 AVENUE,10022,2122655320,Bakery,10/17/2012,Violations were cited in the following area(s).,06A,Critical,5,A,10/17/2012,4/25/2016,Cycle Inspection / Re-inspection
40374834,CASA BELLA,MANHATTAN,127,MULBERRY STREET,10013,2124314080,Italian,5/15/2012,Violations were cited in the following area(s).,06D,Critical,11,A,5/15/2012,4/25/2016,Cycle Inspection / Re-inspection
40399373,LA BARCA RESTAURANT,MANHATTAN,3892,BROADWAY,10032,2129281090,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11/16/2012,Violations were cited in the following area(s).,06D,Critical,10,A,11/16/2012,4/25/2016,Cycle Inspection / Re-inspection
41533306,99 CENT EXPRESS PIZZA,MANHATTAN,301,WEST   43 STREET,10036,2123155257,Pizza,4/20/2012,Establishment re-opened by DOHMH,10F,Not Critical,5,C,4/20/2012,4/25/2016,Cycle Inspection / Reopening Inspection
41064849,LUCKY JACK'S,MANHATTAN,129,ORCHARD STREET,10002,2124776555,American,5/29/2012,Violations were cited in the following area(s).,06D,Critical,13,A,5/29/2012,4/25/2016,Cycle Inspection / Initial Inspection
41188064,VIA EMILIA,MANHATTAN,47,EAST   21 STREET,10010,2125053072,Italian,11/13/2012,Violations were cited in the following area(s).,09B,Not Critical,12,A,11/13/2012,4/25/2016,Cycle Inspection / Re-inspection
41627318,CHIPOTLE MEXICAN GRILL,MANHATTAN,625,BROADWAY,10012,6469989464,Mexican,11/26/2012,Violations were cited in the following area(s).,10F,Not Critical,5,A,11/26/2012,4/25/2016,Cycle Inspection / Re-inspection
41529703,ON THE ROCKS,MANHATTAN,696,10 AVENUE,10019,2122472055,American,10/5/2012,Establishment re-opened by DOHMH,04N,Critical,38,C,10/5/2012,4/25/2016,Cycle Inspection / Reopening Inspection
40538563,FOUR SEASONS HOTEL,MANHATTAN,57,EAST   57 STREET,10022,2128936819,American,10/10/2012,Violations were cited in the following area(s).,10B,Not Critical,13,A,10/10/2012,4/25/2016,Cycle Inspection / Re-inspection
41263395,AMC THEATRES,MANHATTAN,890,BROADWAY,10003,2122608173,Hotdogs/Pretzels,5/30/2012,Violations were cited in the following area(s).,10F,Not Critical,5,A,5/30/2012,4/25/2016,Cycle Inspection / Initial Inspection
40397189,BAGEL BOB'S,MANHATTAN,51,UNIVERSITY PLACE,10003,2125332627,Bagels/Pretzels,10/25/2012,Violations were cited in the following area(s).,10F,Not Critical,8,A,10/25/2012,4/25/2016,Cycle Inspection / Re-inspection
40399176,SONY MUSIC EMPLOYEE CAFETERIA,MANHATTAN,550,MADISON AVENUE,10022,2128338050,American,12/19/2012,Violations were cited in the following area(s).,06C,Critical,11,A,12/19/2012,4/25/2016,Cycle Inspection / Initial Inspection
40391272,EL LINA RESTAURANT,MANHATTAN,500,WEST  207 STREET,10034,2125675031,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/2/2012,Violations were cited in the following area(s).,08A,Not Critical,12,A,10/2/2012,4/25/2016,Cycle Inspection / Re-inspection
41352260,/ L'ECOLE,MANHATTAN,462,BROADWAY,10013,2122193300,French,11/28/2012,Violations were cited in the following area(s).,02G,Critical,19,B,11/28/2012,4/25/2016,Cycle Inspection / Re-inspection
40922528,DOMINO'S,MANHATTAN,1396,1 AVENUE,10021,2127728100,Pizza,7/19/2012,Violations were cited in the following area(s).,04M,Critical,17,B,7/19/2012,4/25/2016,Cycle Inspection / Re-inspection
40394560,MARUMI,MANHATTAN,546,LA GUARDIA PLACE,10012,2129797055,Japanese,12/19/2012,Violations were cited in the following area(s).,04H,Critical,25,B,12/19/2012,4/25/2016,Cycle Inspection / Re-inspection
41680620,TERROIR AT THE PORCH,MANHATTAN,HIGHLINE,"W 15th Street @ 10th Ave,",10011,6466021300,American,7/25/2012,Violations were cited in the following area(s).,02G,Critical,10,A,7/25/2012,4/25/2016,Pre-permit (Operational) / Initial Inspection
41056164,CACIO & PEPE,MANHATTAN,182,2 AVENUE,10003,2125055931,Italian,5/22/2012,Violations were cited in the following area(s).,10F,Not Critical,9,A,5/22/2012,4/25/2016,Cycle Inspection / Re-inspection
41584962,TOTOYA,MANHATTAN,1144,1 AVENUE,10065,2127516123,Japanese,9/5/2012,Violations were cited in the following area(s).,10H,Not Critical,10,A,9/5/2012,4/25/2016,Cycle Inspection / Re-inspection
41519860,LALLISSE,MANHATTAN,161,LEXINGTON AVENUE,10016,2126861352,Mediterranean,11/24/2012,Violations were cited in the following area(s).,06C,Critical,9,A,11/24/2012,4/25/2016,Cycle Inspection / Initial Inspection
41466567,LA CERVECERIA,MANHATTAN,65,2 AVENUE,10003,2127776965,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5/4/2012,Violations were cited in the following area(s).,06D,Critical,13,A,5/4/2012,4/25/2016,Cycle Inspection / Re-inspection
40602670,SOBA-YA,MANHATTAN,229,EAST    9 STREET,10003,2125336966,Japanese,8/16/2012,Violations were cited in the following area(s).,04N,Critical,20,B,8/16/2012,4/25/2016,Cycle Inspection / Re-inspection
40376944,TOMOE SUSHI,MANHATTAN,172,THOMPSON STREET,10012,2127779346,Japanese,10/24/2012,Violations were cited in the following area(s).,04L,Critical,26,B,10/24/2012,4/25/2016,Cycle Inspection / Re-inspection
40948330,WD-50,MANHATTAN,50,CLINTON STREET,10002,2124772900,American,10/2/2012,Violations were cited in the following area(s).,06D,Critical,12,A,10/2/2012,4/25/2016,Cycle Inspection / Re-inspection
41436639,YERBA BUENA,MANHATTAN,57,GREENWICH AVENUE,10014,2126200808,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/31/2012,Violations were cited in the following area(s).,10F,Not Critical,10,A,7/31/2012,4/25/2016,Cycle Inspection / Re-inspection
40578731,STARBUCKS,MANHATTAN,639,3 AVENUE,10017,2129731377,Caf̩/Coffee/Tea,7/2/2012,Violations were cited in the following area(s).,10F,Not Critical,13,A,7/2/2012,4/25/2016,Cycle Inspection / Initial Inspection
41354251,HAMPTON INN,MANHATTAN,54,WATTS STREET,10013,2122266288,American,10/25/2012,Violations were cited in the following area(s).,04J,Critical,10,A,10/25/2012,4/25/2016,Cycle Inspection / Initial Inspection
41582631,TINY'S AND THE BAR UPSTAIRS,MANHATTAN,135,WEST BROADWAY,10013,2123741137,American,9/20/2012,Violations were cited in the following area(s).,09C,Not Critical,13,A,9/20/2012,4/25/2016,Cycle Inspection / Re-inspection
41231060,BUDDHA B BEEQ,MANHATTAN,1750,2 AVENUE,10128,2123487041,Korean,6/8/2012,Violations were cited in the following area(s).,04A,Critical,24,B,6/8/2012,4/25/2016,Cycle Inspection / Re-inspection
41422427,FINNERTY'S,MANHATTAN,221,2 AVENUE,10003,2126772655,American,11/27/2012,Violations were cited in the following area(s).,10F,Not Critical,7,A,11/27/2012,4/25/2016,Cycle Inspection / Re-inspection
40371805,TY'S,MANHATTAN,114,CHRISTOPHER STREET,10014,2127419641,American,5/30/2012,Violations were cited in the following area(s).,10H,Not Critical,13,A,5/30/2012,4/25/2016,Cycle Inspection / Initial Inspection
41602484,SATURDAYS SURF NYC,MANHATTAN,31,CROSBY STREET,10013,2129667875,Caf̩/Coffee/Tea,10/22/2012,Violations were cited in the following area(s).,10H,Not Critical,11,A,10/22/2012,4/25/2016,Cycle Inspection / Re-inspection
41163017,LENWICH,MANHATTAN,60,WEST   48 STREET,10036,2128716677,Sandwiches/Salads/Mixed Buffet,12/11/2012,Violations were cited in the following area(s).,04M,Critical,17,B,12/11/2012,4/25/2016,Cycle Inspection / Re-inspection
41234126,MAX RESTAURANT,MANHATTAN,181,DUANE STREET,10013,2129665939,Italian,7/31/2012,Violations were cited in the following area(s).,04L,Critical,26,B,7/31/2012,4/25/2016,Cycle Inspection / Re-inspection
40682813,THE RED CAT,MANHATTAN,227,10 AVENUE,10011,2122421122,American,7/17/2012,Violations were cited in the following area(s).,10F,Not Critical,13,A,7/17/2012,4/25/2016,Cycle Inspection / Re-inspection
41004075,HALE & HEARTY SOUP,MANHATTAN,55,BROAD STREET,10004,6465903588,Soups & Sandwiches,11/23/2012,Violations were cited in the following area(s).,10F,Not Critical,8,A,11/23/2012,4/25/2016,Cycle Inspection / Initial Inspection
40939686,KATRA,MANHATTAN,217,BOWERY,10002,2124733113,American,11/20/2012,Violations were cited in the following area(s).,09A,Not Critical,10,A,11/20/2012,4/25/2016,Cycle Inspection / Initial Inspection
40849849,FAMOUS BEN'S PIZZA OF SOHO,MANHATTAN,177,SPRING STREET,10012,2129664494,Pizza,12/6/2012,Violations were cited in the following area(s).,06F,Critical,39,C,12/6/2012,4/25/2016,Cycle Inspection / Re-inspection
41547884,NOODLE VILLAGE,MANHATTAN,13,MOTT STREET,10013,2122330788,Chinese,12/13/2012,Violations were cited in the following area(s).,04K,Critical,17,B,12/13/2012,4/25/2016,Cycle Inspection / Re-inspection
41302113,GIANO,MANHATTAN,126,EAST    7 STREET,10009,2126737200,Italian,4/27/2012,Violations were cited in the following area(s).,06E,Critical,11,A,4/27/2012,4/25/2016,Cycle Inspection / Initial Inspection
41328516,SIN BIN,MANHATTAN,1074,1 AVENUE,10022,2129809850,American,12/6/2012,Violations were cited in the following area(s).,10A,Not Critical,9,A,12/6/2012,4/25/2016,Cycle Inspection / Initial Inspection
41033313,KETTLE OF FISH,MANHATTAN,59,CHRISTOPHER STREET,10014,2124142278,American,9/5/2012,Violations were cited in the following area(s).,10F,Not Critical,12,A,9/5/2012,4/25/2016,Cycle Inspection / Initial Inspection
40400483,STARBUCKS,MANHATTAN,2252,BROADWAY,10024,2127211267,Caf̩/Coffee/Tea,6/4/2012,Violations were cited in the following area(s).,02G,Critical,10,A,6/4/2012,4/25/2016,Cycle Inspection / Re-inspection
40823209,COMIC STRIP,MANHATTAN,1568,2 AVENUE,10028,2128619386,American,10/25/2012,Violations were cited in the following area(s).,04H,Critical,32,C,10/25/2012,4/25/2016,Cycle Inspection / Re-inspection
41663207,FIVE GUYS FAMOUS BURGERS AND FRIES,MANHATTAN,253,WEST   42 STREET,10036,2123982900,Hamburgers,9/11/2012,Violations were cited in the following area(s).,10F,Not Critical,2,A,9/11/2012,4/25/2016,Cycle Inspection / Initial Inspection
41673115,SPICE MARKET,MANHATTAN,2935,9 AVENUE,10014,2126752322,Asian,11/21/2012,Violations were cited in the following area(s).,10F,Not Critical,13,A,11/21/2012,4/25/2016,Cycle Inspection / Initial Inspection
40573964,BREAD MARKET CAFE,MANHATTAN,1290,6 AVENUE,10119,2129575677,American,8/29/2012,Violations were cited in the following area(s).,08A,Not Critical,12,A,8/29/2012,4/25/2016,Cycle Inspection / Re-inspection
41001677,PYLOS,MANHATTAN,128,EAST    7 STREET,10009,2124730220,Greek,5/4/2012,Violations were cited in the following area(s).,10F,Not Critical,12,A,5/4/2012,4/25/2016,Cycle Inspection / Initial Inspection
40400657,T-BAR STEAK & LOUNGE,MANHATTAN,1278,3 AVENUE,10021,2127720404,Steak,8/16/2012,Violations were cited in the following area(s).,04N,Critical,12,A,8/16/2012,4/25/2016,Cycle Inspection / Re-inspection
41276342,STARBUCKS,MANHATTAN,1,PENN PLAZA,10119,2122791238,Caf̩/Coffee/Tea,12/14/2012,Violations were cited in the following area(s).,06D,Critical,9,A,12/14/2012,4/25/2016,Cycle Inspection / Initial Inspection
40610554,THE SUMMIT,MANHATTAN,133,AVENUE C,10009,3474657911,American,7/27/2012,Violations were cited in the following area(s).,08C,Not Critical,12,A,7/27/2012,4/25/2016,Cycle Inspection / Re-inspection
41372373,HERB'N KITCHEN & LOBBY LOUNGE @ HILTON HOTEL,MANHATTAN,1335,AVENUE OF THE AMERICAS,10019,2125867000,American,10/4/2012,Violations were cited in the following area(s).,06C,Critical,40,C,10/4/2012,4/25/2016,Cycle Inspection / Re-inspection
40875849,YVONNE YVONNE RESTAURANT,MANHATTAN,301,WEST  135 STREET,10030,9173480386,Caribbean,12/6/2012,Establishment re-opened by DOHMH,04L,Critical,11,C,12/6/2012,4/25/2016,Cycle Inspection / Reopening Inspection
41245736,LIME LEAF,MANHATTAN,128,WEST   72 STREET,10023,2125017800,Thai,9/12/2012,Violations were cited in the following area(s).,10F,Not Critical,12,A,9/12/2012,4/25/2016,Cycle Inspection / Re-inspection
41508160,DUNKIN' DONUTS,MANHATTAN,266,1 AVENUE,10009,2125334189,Donuts,8/24/2012,Violations were cited in the following area(s).,10B,Not Critical,12,A,8/24/2012,4/25/2016,Cycle Inspection / Re-inspection
41272215,SUBWAY,MANHATTAN,1434,LEXINGTON AVENUE,10128,2125347797,Sandwiches,8/20/2012,Violations were cited in the following area(s).,10H,Not Critical,2,A,8/20/2012,4/25/2016,Cycle Inspection / Initial Inspection
41177886,HILTON TIMES SQUARE,MANHATTAN,234,WEST   42 STREET,10036,2126422539,American,12/10/2012,Violations were cited in the following area(s).,10F,Not Critical,13,A,12/10/2012,4/25/2016,Cycle Inspection / Re-inspection
41398041,21 HOME'S KITCHEN,MANHATTAN,22,EAST   21 STREET,10010,2124755049,Chinese,12/3/2012,Violations were cited in the following area(s).,10F,Not Critical,39,C,12/3/2012,4/25/2016,Cycle Inspection / Re-inspection
41172855,GABRIELA'S RESTAURANTE,MANHATTAN,688,COLUMBUS AVENUE,10025,2129610574,Mexican,12/6/2012,Violations were cited in the following area(s).,04M,Critical,19,B,12/6/2012,4/25/2016,Cycle Inspection / Re-inspection
41541583,SAVORY & SWEET,MANHATTAN,450,WEST   33 STREET,10001,2125944444,American,10/19/2012,Violations were cited in the following area(s).,02G,Critical,12,A,10/19/2012,4/25/2016,Cycle Inspection / Initial Inspection
41501681,SUBWAY,MANHATTAN,11,BROADWAY,10004,2122692830,Sandwiches/Salads/Mixed Buffet,12/28/2012,Violations were cited in the following area(s).,04L,Critical,12,A,12/28/2012,4/25/2016,Cycle Inspection / Re-inspection
40392497,HENRIETTA HUDSON,MANHATTAN,438,HUDSON STREET,10014,2129243347,American,6/20/2012,Violations were cited in the following area(s).,06F,Critical,22,B,6/20/2012,4/25/2016,Cycle Inspection / Re-inspection
40391284,BAR ASSOCIATION OF THE CITY OF NY KITCHEN,MANHATTAN,42,WEST   44 STREET,10036,2123826688,American,10/17/2012,Violations were cited in the following area(s).,10B,Not Critical,9,A,10/17/2012,4/25/2016,Cycle Inspection / Re-inspection
40404017,CRAVATH CAFE,MANHATTAN,825,8 AVENUE,10019,2124744863,American,8/17/2012,Violations were cited in the following area(s).,10H,Not Critical,2,A,8/17/2012,4/25/2016,Cycle Inspection / Re-inspection
40669697,LE MONDE,MANHATTAN,2883,BROADWAY,10025,2125313939,French,12/13/2012,Violations were cited in the following area(s).,04L,Critical,12,A,12/13/2012,4/25/2016,Cycle Inspection / Initial Inspection
41541587,PIER 79/NY WATERWAY SEATTLE CAFE,MANHATTAN,79,W 38TH ST,10018,9173855324,American,12/14/2012,Violations were cited in the following area(s).,06C,Critical,12,A,12/14/2012,4/25/2016,Cycle Inspection / Initial Inspection
40744702,SAMMY'S NOODLE SHOP & GRILL,MANHATTAN,453461,6 AVENUE,10011,2129246688,Chinese,12/5/2012,Violations were cited in the following area(s).,06A,Critical,12,A,12/5/2012,4/25/2016,Cycle Inspection / Re-inspection
40829831,KO-SUSHI JAPANESE RESTAURANT,MANHATTAN,1619,YORK AVENUE,10028,2127728838,Japanese,3/22/2012,Violations were cited in the following area(s).,10B,Not Critical,17,B,3/22/2012,4/25/2016,Cycle Inspection / Re-inspection
41360076,DIG INN SEASONAL MARKET,MANHATTAN,40,WEST   55 STREET,10019,2122466844,American,3/21/2012,Violations were cited in the following area(s).,02C,Critical,11,A,3/21/2012,4/25/2016,Cycle Inspection / Re-inspection
